job_id,time_submitted,status,walltime,competition_sd,immigration_rate,replicate,f,daisie_version,ddmodel,params_i,runtime,nb_clades,nb_cpus
24759164,NA,COMPLETED,NA,0.091,0.001,23,1,IW,11,1,02:20:55,NA,4
24759165,NA,COMPLETED,NA,0.091,0.001,24,1,IW,11,1,02:38:20,NA,4
24759166,NA,COMPLETED,NA,0.091,0.001,25,1,IW,11,1,02:21:40,NA,4
24759168,NA,FAILED,NA,0.091,0.001,27,1,IW,11,1,02:07:41,NA,4
24759167,NA,COMPLETED,NA,0.091,0.001,26,1,IW,11,1,02:07:41,NA,4
24759169,NA,COMPLETED,NA,0.091,0.001,28,1,IW,11,1,06:01:45,NA,4
24759170,NA,COMPLETED,NA,0.091,0.001,29,1,IW,11,1,02:40:28,NA,4
24675937,NA,COMPLETED,NA,0.091,1e-4,14,0.5,IW,11,1,01:22:14,NA,4
24759171,NA,COMPLETED,NA,0.091,0.001,30,1,IW,11,1,02:34:55,NA,4
24759172,NA,COMPLETED,NA,0.091,0.001,31,1,IW,11,1,03:51:03,NA,4
24759173,NA,COMPLETED,NA,0.091,0.001,32,1,IW,11,1,01:27:04,NA,4
24759174,NA,COMPLETED,NA,0.091,0.001,33,1,IW,11,1,02:15:38,NA,4
24759175,NA,COMPLETED,NA,0.091,0.001,34,1,IW,11,1,02:05:43,NA,4
24759176,NA,COMPLETED,NA,0.091,0.001,35,1,IW,11,1,04:28:09,NA,4
24675938,NA,COMPLETED,NA,0.091,1e-4,15,0.5,IW,11,1,00:37:50,NA,4
24759177,NA,FAILED,NA,0.091,0.001,36,1,IW,11,1,01:26:31,NA,4
24759178,NA,FAILED,NA,0.091,0.001,37,1,IW,11,1,01:26:31,NA,4
24759179,NA,COMPLETED,NA,0.091,0.001,38,1,IW,11,1,01:43:12,NA,4
24759180,NA,COMPLETED,NA,0.091,0.001,39,1,IW,11,1,02:30:31,NA,4
24759181,NA,COMPLETED,NA,0.091,0.001,40,1,IW,11,1,07:03:14,NA,4
24759182,NA,COMPLETED,NA,0.091,0.001,41,1,IW,11,1,02:36:36,NA,4
24759183,NA,COMPLETED,NA,0.091,0.001,42,1,IW,11,1,01:47:51,NA,4
24759184,NA,COMPLETED,NA,0.091,0.001,43,1,IW,11,1,02:53:06,NA,4
24759185,NA,COMPLETED,NA,0.091,0.001,44,1,IW,11,1,02:11:52,NA,4
24759186,NA,COMPLETED,NA,0.091,0.001,45,1,IW,11,1,06:43:36,NA,4
24759187,NA,COMPLETED,NA,0.091,0.001,46,1,IW,11,1,01:48:41,NA,4
24759188,NA,COMPLETED,NA,0.091,0.001,47,1,IW,11,1,02:50:36,NA,4
24759189,NA,COMPLETED,NA,0.091,0.001,48,1,IW,11,1,09:04:07,NA,4
24759190,NA,COMPLETED,NA,0.091,0.001,49,1,IW,11,1,03:11:35,NA,4
24759191,NA,COMPLETED,NA,0.091,0.001,50,1,IW,11,1,01:41:51,NA,4
24759192,NA,COMPLETED,NA,0.091,0.001,51,1,IW,11,1,05:45:50,NA,4
24759193,NA,COMPLETED,NA,0.091,0.001,52,1,IW,11,1,04:09:55,NA,4
24759194,NA,COMPLETED,NA,0.091,0.001,53,1,IW,11,1,03:04:15,NA,4
24759195,NA,COMPLETED,NA,0.091,0.001,54,1,IW,11,1,04:20:12,NA,4
24759196,NA,COMPLETED,NA,0.091,0.001,55,1,IW,11,1,03:47:36,NA,4
24759197,NA,COMPLETED,NA,0.091,0.001,56,1,IW,11,1,02:13:50,NA,4
24759198,NA,COMPLETED,NA,0.091,0.001,57,1,IW,11,1,07:55:02,NA,4
24759199,NA,COMPLETED,NA,0.091,0.001,58,1,IW,11,1,05:03:20,NA,4
24759200,NA,COMPLETED,NA,0.091,0.001,59,1,IW,11,1,01:33:08,NA,4
24759201,NA,COMPLETED,NA,0.091,0.001,60,1,IW,11,1,03:45:04,NA,4
24759202,NA,COMPLETED,NA,0.091,0.001,61,1,IW,11,1,08:14:31,NA,4
24759203,NA,COMPLETED,NA,0.091,0.001,62,1,IW,11,1,05:30:49,NA,4
24759204,NA,COMPLETED,NA,0.091,0.001,63,1,IW,11,1,01:58:41,NA,4
24759205,NA,COMPLETED,NA,0.091,0.001,64,1,IW,11,1,02:17:51,NA,4
24759206,NA,COMPLETED,NA,0.091,0.001,65,1,IW,11,1,02:30:32,NA,4
24759207,NA,COMPLETED,NA,0.091,0.001,66,1,IW,11,1,04:40:02,NA,4
24759209,NA,COMPLETED,NA,0.091,0.001,68,1,IW,11,1,04:28:58,NA,4
24759208,NA,COMPLETED,NA,0.091,0.001,67,1,IW,11,1,01:51:14,NA,4
24759210,NA,COMPLETED,NA,0.091,0.001,69,1,IW,11,1,04:03:00,NA,4
24759211,NA,COMPLETED,NA,0.091,0.001,70,1,IW,11,1,01:18:11,NA,4
24759213,NA,COMPLETED,NA,0.091,0.001,72,1,IW,11,1,02:32:26,NA,4
24759212,NA,COMPLETED,NA,0.091,0.001,71,1,IW,11,1,02:52:54,NA,4
24759214,NA,COMPLETED,NA,0.091,0.001,73,1,IW,11,1,02:59:00,NA,4
24759215,NA,COMPLETED,NA,0.091,0.001,74,1,IW,11,1,02:51:57,NA,4
24759216,NA,COMPLETED,NA,0.091,0.001,75,1,IW,11,1,03:20:15,NA,4
24759217,NA,COMPLETED,NA,0.091,0.001,76,1,IW,11,1,03:28:22,NA,4
24759218,NA,COMPLETED,NA,0.091,0.001,77,1,IW,11,1,02:00:11,NA,4
24759219,NA,COMPLETED,NA,0.091,0.001,78,1,IW,11,1,06:06:34,NA,4
24759220,NA,COMPLETED,NA,0.091,0.001,79,1,IW,11,1,01:50:36,NA,4
24759221,NA,COMPLETED,NA,0.091,0.001,80,1,IW,11,1,05:19:34,NA,4
24759222,NA,COMPLETED,NA,0.091,0.001,81,1,IW,11,1,03:07:29,NA,4
24759223,NA,COMPLETED,NA,0.091,0.001,82,1,IW,11,1,04:15:25,NA,4
24759225,NA,COMPLETED,NA,0.091,0.001,84,1,IW,11,1,02:05:19,NA,4
24759224,NA,COMPLETED,NA,0.091,0.001,83,1,IW,11,1,02:44:45,NA,4
24759226,NA,COMPLETED,NA,0.091,0.001,85,1,IW,11,1,02:17:14,NA,4
24759227,NA,COMPLETED,NA,0.091,0.001,86,1,IW,11,1,01:53:18,NA,4
24759228,NA,COMPLETED,NA,0.091,0.001,87,1,IW,11,1,02:03:15,NA,4
24759229,NA,COMPLETED,NA,0.091,0.001,88,1,IW,11,1,02:25:57,NA,4
24759230,NA,COMPLETED,NA,0.091,0.001,89,1,IW,11,1,02:33:19,NA,4
24759231,NA,COMPLETED,NA,0.091,0.001,90,1,IW,11,1,02:37:12,NA,4
24759232,NA,COMPLETED,NA,0.091,0.001,91,1,IW,11,1,09:07:47,NA,4
24759233,NA,COMPLETED,NA,0.091,0.001,92,1,IW,11,1,03:17:12,NA,4
24759234,NA,COMPLETED,NA,0.091,0.001,93,1,IW,11,1,02:16:49,NA,4
24759253,NA,COMPLETED,NA,0.369,0.001,3,1,CS,11,1,00:18:49,NA,1
24759251,NA,COMPLETED,NA,0.369,0.001,1,1,CS,11,1,00:15:19,NA,1
24759252,NA,COMPLETED,NA,0.369,0.001,2,1,CS,11,1,00:17:52,NA,1
24759235,NA,COMPLETED,NA,0.091,0.001,94,1,IW,11,1,04:26:09,NA,4
24759236,NA,COMPLETED,NA,0.091,0.001,95,1,IW,11,1,06:12:25,NA,4
24759237,NA,COMPLETED,NA,0.091,0.001,96,1,IW,11,1,05:25:11,NA,4
24759254,NA,COMPLETED,NA,0.369,0.001,4,1,CS,11,1,00:24:23,NA,1
24759255,NA,COMPLETED,NA,0.369,0.001,5,1,CS,11,1,00:14:25,NA,1
24759238,NA,COMPLETED,NA,0.091,0.001,97,1,IW,11,1,02:37:58,NA,4
24759256,NA,COMPLETED,NA,0.369,0.001,6,1,CS,11,1,00:00:06,NA,1
24759257,NA,COMPLETED,NA,0.369,0.001,7,1,CS,11,1,00:24:34,NA,1
24759239,NA,COMPLETED,NA,0.091,0.001,98,1,IW,11,1,01:52:10,NA,4
24759259,NA,COMPLETED,NA,0.369,0.001,9,1,CS,11,1,00:20:01,NA,1
24759258,NA,COMPLETED,NA,0.369,0.001,8,1,CS,11,1,00:16:20,NA,1
24759260,NA,COMPLETED,NA,0.369,0.001,10,1,CS,11,1,00:19:25,NA,1
24759240,NA,COMPLETED,NA,0.091,0.001,99,1,IW,11,1,01:36:58,NA,4
24759262,NA,COMPLETED,NA,0.369,0.001,12,1,CS,11,1,00:27:08,NA,1
24759261,NA,COMPLETED,NA,0.369,0.001,11,1,CS,11,1,00:51:07,NA,1
24759263,NA,COMPLETED,NA,0.369,0.001,13,1,CS,11,1,00:17:10,NA,1
24759241,NA,COMPLETED,NA,0.091,0.001,100,1,IW,11,1,05:35:22,NA,4
24759264,NA,COMPLETED,NA,0.369,0.001,14,1,CS,11,1,00:20:46,NA,1
24759266,NA,COMPLETED,NA,0.369,0.001,16,1,CS,11,1,00:15:29,NA,1
24759265,NA,COMPLETED,NA,0.369,0.001,15,1,CS,11,1,00:19:46,NA,1
24759267,NA,COMPLETED,NA,0.369,0.001,17,1,CS,11,1,00:19:03,NA,1
24759269,NA,COMPLETED,NA,0.369,0.001,19,1,CS,11,1,00:18:26,NA,1
24759268,NA,COMPLETED,NA,0.369,0.001,18,1,CS,11,1,00:24:47,NA,1
24759270,NA,COMPLETED,NA,0.369,0.001,20,1,CS,11,1,00:20:25,NA,1
24759271,NA,COMPLETED,NA,0.369,0.001,21,1,CS,11,1,00:21:26,NA,1
24759273,NA,COMPLETED,NA,0.369,0.001,23,1,CS,11,1,00:11:21,NA,1
24759272,NA,COMPLETED,NA,0.369,0.001,22,1,CS,11,1,00:24:12,NA,1
24759274,NA,COMPLETED,NA,0.369,0.001,24,1,CS,11,1,00:18:58,NA,1
24759275,NA,COMPLETED,NA,0.369,0.001,25,1,CS,11,1,00:17:38,NA,1
24759278,NA,COMPLETED,NA,0.369,0.001,28,1,CS,11,1,00:17:45,NA,1
24759279,NA,COMPLETED,NA,0.369,0.001,29,1,CS,11,1,00:18:20,NA,1
24759277,NA,COMPLETED,NA,0.369,0.001,27,1,CS,11,1,00:24:42,NA,1
24759276,NA,COMPLETED,NA,0.369,0.001,26,1,CS,11,1,00:24:40,NA,1
24759280,NA,COMPLETED,NA,0.369,0.001,30,1,CS,11,1,00:00:08,NA,1
24759281,NA,COMPLETED,NA,0.369,0.001,31,1,CS,11,1,00:14:24,NA,1
24759283,NA,COMPLETED,NA,0.369,0.001,33,1,CS,11,1,00:16:00,NA,1
24759286,NA,COMPLETED,NA,0.369,0.001,36,1,CS,11,1,00:23:34,NA,1
24759285,NA,COMPLETED,NA,0.369,0.001,35,1,CS,11,1,00:18:41,NA,1
24759284,NA,COMPLETED,NA,0.369,0.001,34,1,CS,11,1,00:19:37,NA,1
24759282,NA,COMPLETED,NA,0.369,0.001,32,1,CS,11,1,00:15:56,NA,1
24759287,NA,COMPLETED,NA,0.369,0.001,37,1,CS,11,1,00:27:39,NA,1
24759288,NA,COMPLETED,NA,0.369,0.001,38,1,CS,11,1,00:16:29,NA,1
24759289,NA,COMPLETED,NA,0.369,0.001,39,1,CS,11,1,00:19:06,NA,1
24759290,NA,COMPLETED,NA,0.369,0.001,40,1,CS,11,1,00:23:14,NA,1
24759291,NA,COMPLETED,NA,0.369,0.001,41,1,CS,11,1,00:12:58,NA,1
24759292,NA,COMPLETED,NA,0.369,0.001,42,1,CS,11,1,00:16:11,NA,1
24759293,NA,COMPLETED,NA,0.369,0.001,43,1,CS,11,1,00:13:59,NA,1
24759294,NA,COMPLETED,NA,0.369,0.001,44,1,CS,11,1,00:21:29,NA,1
24759296,NA,COMPLETED,NA,0.369,0.001,46,1,CS,11,1,00:12:46,NA,1
24759295,NA,COMPLETED,NA,0.369,0.001,45,1,CS,11,1,00:18:19,NA,1
24759297,NA,COMPLETED,NA,0.369,0.001,47,1,CS,11,1,00:15:13,NA,1
24759301,NA,COMPLETED,NA,0.369,0.001,51,1,CS,11,1,00:15:01,NA,1
24759298,NA,COMPLETED,NA,0.369,0.001,48,1,CS,11,1,00:21:28,NA,1
24759300,NA,COMPLETED,NA,0.369,0.001,50,1,CS,11,1,00:21:58,NA,1
24759299,NA,COMPLETED,NA,0.369,0.001,49,1,CS,11,1,00:30:38,NA,1
24759302,NA,COMPLETED,NA,0.369,0.001,52,1,CS,11,1,00:13:05,NA,1
24759303,NA,COMPLETED,NA,0.369,0.001,53,1,CS,11,1,00:13:06,NA,1
24759307,NA,COMPLETED,NA,0.369,0.001,57,1,CS,11,1,00:22:10,NA,1
24759304,NA,COMPLETED,NA,0.369,0.001,54,1,CS,11,1,00:18:18,NA,1
24759305,NA,COMPLETED,NA,0.369,0.001,55,1,CS,11,1,00:17:04,NA,1
24759306,NA,COMPLETED,NA,0.369,0.001,56,1,CS,11,1,00:22:09,NA,1
24759308,NA,COMPLETED,NA,0.369,0.001,58,1,CS,11,1,00:00:08,NA,1
24759309,NA,COMPLETED,NA,0.369,0.001,59,1,CS,11,1,00:00:07,NA,1
24759310,NA,COMPLETED,NA,0.369,0.001,60,1,CS,11,1,00:16:00,NA,1
24759311,NA,COMPLETED,NA,0.369,0.001,61,1,CS,11,1,00:19:07,NA,1
24759312,NA,COMPLETED,NA,0.369,0.001,62,1,CS,11,1,00:20:15,NA,1
24759315,NA,COMPLETED,NA,0.369,0.001,65,1,CS,11,1,00:22:02,NA,1
24759313,NA,COMPLETED,NA,0.369,0.001,63,1,CS,11,1,00:19:20,NA,1
24759316,NA,COMPLETED,NA,0.369,0.001,66,1,CS,11,1,00:21:43,NA,1
24759314,NA,COMPLETED,NA,0.369,0.001,64,1,CS,11,1,00:26:46,NA,1
24759317,NA,COMPLETED,NA,0.369,0.001,67,1,CS,11,1,00:00:08,NA,1
24759318,NA,COMPLETED,NA,0.369,0.001,68,1,CS,11,1,00:17:13,NA,1
24759320,NA,COMPLETED,NA,0.369,0.001,70,1,CS,11,1,00:19:31,NA,1
24759322,NA,COMPLETED,NA,0.369,0.001,72,1,CS,11,1,00:17:34,NA,1
24759321,NA,COMPLETED,NA,0.369,0.001,71,1,CS,11,1,00:21:56,NA,1
24759319,NA,COMPLETED,NA,0.369,0.001,69,1,CS,11,1,00:19:35,NA,1
24759323,NA,COMPLETED,NA,0.369,0.001,73,1,CS,11,1,00:32:37,NA,1
24759325,NA,COMPLETED,NA,0.369,0.001,75,1,CS,11,1,00:17:24,NA,1
24759329,NA,COMPLETED,NA,0.369,0.001,78,1,CS,11,1,00:17:59,NA,1
24759330,NA,COMPLETED,NA,0.369,0.001,79,1,CS,11,1,00:15:45,NA,1
24759324,NA,COMPLETED,NA,0.369,0.001,74,1,CS,11,1,00:19:27,NA,1
24759328,NA,COMPLETED,NA,0.369,0.001,77,1,CS,11,1,00:20:36,NA,1
24759326,NA,COMPLETED,NA,0.369,0.001,76,1,CS,11,1,00:19:01,NA,1
24759331,NA,COMPLETED,NA,0.369,0.001,80,1,CS,11,1,00:18:53,NA,1
24759332,NA,COMPLETED,NA,0.369,0.001,81,1,CS,11,1,00:20:46,NA,1
24759335,NA,COMPLETED,NA,0.369,0.001,84,1,CS,11,1,00:23:19,NA,1
24759333,NA,COMPLETED,NA,0.369,0.001,82,1,CS,11,1,00:23:11,NA,1
24759334,NA,COMPLETED,NA,0.369,0.001,83,1,CS,11,1,00:16:02,NA,1
24759336,NA,COMPLETED,NA,0.369,0.001,85,1,CS,11,1,00:15:55,NA,1
24759337,NA,COMPLETED,NA,0.369,0.001,86,1,CS,11,1,00:28:01,NA,1
24759341,NA,COMPLETED,NA,0.369,0.001,90,1,CS,11,1,00:23:59,NA,1
24759340,NA,COMPLETED,NA,0.369,0.001,89,1,CS,11,1,00:20:56,NA,1
24759338,NA,COMPLETED,NA,0.369,0.001,87,1,CS,11,1,00:12:42,NA,1
24759339,NA,COMPLETED,NA,0.369,0.001,88,1,CS,11,1,00:13:47,NA,1
24759342,NA,COMPLETED,NA,0.369,0.001,91,1,CS,11,1,00:16:24,NA,1
24759343,NA,COMPLETED,NA,0.369,0.001,92,1,CS,11,1,00:13:48,NA,1
24759346,NA,COMPLETED,NA,0.369,0.001,95,1,CS,11,1,00:18:23,NA,1
24759344,NA,COMPLETED,NA,0.369,0.001,93,1,CS,11,1,00:22:30,NA,1
24759345,NA,COMPLETED,NA,0.369,0.001,94,1,CS,11,1,00:18:20,NA,1
24759349,NA,COMPLETED,NA,0.369,0.001,98,1,CS,11,1,00:23:55,NA,1
24759348,NA,COMPLETED,NA,0.369,0.001,97,1,CS,11,1,00:32:04,NA,1
24759350,NA,COMPLETED,NA,0.369,0.001,99,1,CS,11,1,00:00:08,NA,1
24759347,NA,COMPLETED,NA,0.369,0.001,96,1,CS,11,1,00:22:43,NA,1
24759351,NA,COMPLETED,NA,0.369,0.001,100,1,CS,11,1,00:19:47,NA,1
24759352,NA,COMPLETED,NA,0.091,0.001,1,1,CS,11,1,01:44:05,NA,1
24759353,NA,COMPLETED,NA,0.091,0.001,2,1,CS,11,1,00:52:26,NA,1
24759354,NA,COMPLETED,NA,0.091,0.001,3,1,CS,11,1,01:17:11,NA,1
24759355,NA,COMPLETED,NA,0.091,0.001,4,1,CS,11,1,01:02:35,NA,1
24759356,NA,COMPLETED,NA,0.091,0.001,5,1,CS,11,1,00:57:44,NA,1
24759357,NA,COMPLETED,NA,0.091,0.001,6,1,CS,11,1,00:41:42,NA,1
24759358,NA,COMPLETED,NA,0.091,0.001,7,1,CS,11,1,00:41:43,NA,1
24759359,NA,COMPLETED,NA,0.091,0.001,8,1,CS,11,1,02:17:48,NA,1
24759360,NA,COMPLETED,NA,0.091,0.001,9,1,CS,11,1,00:52:58,NA,1
24759361,NA,COMPLETED,NA,0.091,0.001,10,1,CS,11,1,00:53:56,NA,1
24759362,NA,COMPLETED,NA,0.091,0.001,11,1,CS,11,1,01:15:50,NA,1
24759363,NA,COMPLETED,NA,0.091,0.001,12,1,CS,11,1,00:57:09,NA,1
24759364,NA,COMPLETED,NA,0.091,0.001,13,1,CS,11,1,00:36:49,NA,1
24759365,NA,COMPLETED,NA,0.091,0.001,14,1,CS,11,1,00:45:36,NA,1
24759369,NA,COMPLETED,NA,0.091,0.001,18,1,CS,11,1,00:57:14,NA,1
24759367,NA,COMPLETED,NA,0.091,0.001,16,1,CS,11,1,01:08:30,NA,1
24759368,NA,COMPLETED,NA,0.091,0.001,17,1,CS,11,1,00:38:41,NA,1
24759366,NA,COMPLETED,NA,0.091,0.001,15,1,CS,11,1,02:03:40,NA,1
24759372,NA,COMPLETED,NA,0.091,0.001,21,1,CS,11,1,01:04:18,NA,1
24759370,NA,COMPLETED,NA,0.091,0.001,19,1,CS,11,1,00:44:27,NA,1
24759373,NA,COMPLETED,NA,0.091,0.001,22,1,CS,11,1,02:07:48,NA,1
24759371,NA,COMPLETED,NA,0.091,0.001,20,1,CS,11,1,00:59:39,NA,1
24759374,NA,COMPLETED,NA,0.091,0.001,23,1,CS,11,1,01:07:21,NA,1
24759375,NA,COMPLETED,NA,0.091,0.001,24,1,CS,11,1,01:06:42,NA,1
24759377,NA,COMPLETED,NA,0.091,0.001,26,1,CS,11,1,00:30:41,NA,1
24759379,NA,COMPLETED,NA,0.091,0.001,28,1,CS,11,1,00:52:58,NA,1
24759376,NA,COMPLETED,NA,0.091,0.001,25,1,CS,11,1,00:41:56,NA,1
24759378,NA,COMPLETED,NA,0.091,0.001,27,1,CS,11,1,00:54:22,NA,1
24759393,NA,COMPLETED,NA,0.091,0.001,42,1,CS,11,1,00:56:38,NA,1
24759395,NA,COMPLETED,NA,0.091,0.001,44,1,CS,11,1,00:55:56,NA,1
24759394,NA,COMPLETED,NA,0.091,0.001,43,1,CS,11,1,00:45:56,NA,1
24759392,NA,COMPLETED,NA,0.091,0.001,41,1,CS,11,1,01:04:48,NA,1
24759399,NA,COMPLETED,NA,0.091,0.001,48,1,CS,11,1,00:47:52,NA,1
24759396,NA,COMPLETED,NA,0.091,0.001,45,1,CS,11,1,01:08:31,NA,1
24759398,NA,COMPLETED,NA,0.091,0.001,47,1,CS,11,1,00:52:11,NA,1
24759400,NA,COMPLETED,NA,0.091,0.001,49,1,CS,11,1,01:00:53,NA,1
24759397,NA,COMPLETED,NA,0.091,0.001,46,1,CS,11,1,01:05:22,NA,1
24759381,NA,COMPLETED,NA,0.091,0.001,30,1,CS,11,1,00:47:54,NA,1
24759390,NA,COMPLETED,NA,0.091,0.001,39,1,CS,11,1,00:52:15,NA,1
24759391,NA,COMPLETED,NA,0.091,0.001,40,1,CS,11,1,00:58:02,NA,1
24759388,NA,COMPLETED,NA,0.091,0.001,37,1,CS,11,1,00:45:02,NA,1
24759389,NA,COMPLETED,NA,0.091,0.001,38,1,CS,11,1,00:33:38,NA,1
24759380,NA,COMPLETED,NA,0.091,0.001,29,1,CS,11,1,01:08:42,NA,1
24759382,NA,COMPLETED,NA,0.091,0.001,31,1,CS,11,1,00:56:58,NA,1
24759385,NA,COMPLETED,NA,0.091,0.001,34,1,CS,11,1,00:49:55,NA,1
24759383,NA,COMPLETED,NA,0.091,0.001,32,1,CS,11,1,00:40:08,NA,1
24759387,NA,COMPLETED,NA,0.091,0.001,36,1,CS,11,1,01:02:16,NA,1
24759384,NA,COMPLETED,NA,0.091,0.001,33,1,CS,11,1,00:49:19,NA,1
24759386,NA,COMPLETED,NA,0.091,0.001,35,1,CS,11,1,01:14:03,NA,1
24759401,NA,COMPLETED,NA,0.091,0.001,50,1,CS,11,1,00:49:33,NA,1
24759402,NA,COMPLETED,NA,0.091,0.001,51,1,CS,11,1,01:17:51,NA,1
24759403,NA,COMPLETED,NA,0.091,0.001,52,1,CS,11,1,00:47:23,NA,1
24759404,NA,COMPLETED,NA,0.091,0.001,53,1,CS,11,1,00:55:39,NA,1
24759405,NA,COMPLETED,NA,0.091,0.001,54,1,CS,11,1,01:11:54,NA,1
24759406,NA,COMPLETED,NA,0.091,0.001,55,1,CS,11,1,00:39:39,NA,1
24759407,NA,COMPLETED,NA,0.091,0.001,56,1,CS,11,1,01:01:54,NA,1
24759411,NA,COMPLETED,NA,0.091,0.001,60,1,CS,11,1,00:58:10,NA,1
24759408,NA,COMPLETED,NA,0.091,0.001,57,1,CS,11,1,00:38:17,NA,1
24759410,NA,COMPLETED,NA,0.091,0.001,59,1,CS,11,1,00:55:59,NA,1
24759409,NA,COMPLETED,NA,0.091,0.001,58,1,CS,11,1,00:55:46,NA,1
24759415,NA,COMPLETED,NA,0.091,0.001,64,1,CS,11,1,00:51:44,NA,1
24759414,NA,COMPLETED,NA,0.091,0.001,63,1,CS,11,1,00:48:10,NA,1
24759412,NA,COMPLETED,NA,0.091,0.001,61,1,CS,11,1,01:07:17,NA,1
24759413,NA,COMPLETED,NA,0.091,0.001,62,1,CS,11,1,01:21:40,NA,1
24759417,NA,COMPLETED,NA,0.091,0.001,66,1,CS,11,1,00:42:05,NA,1
24759418,NA,COMPLETED,NA,0.091,0.001,67,1,CS,11,1,00:51:22,NA,1
24759416,NA,COMPLETED,NA,0.091,0.001,65,1,CS,11,1,01:01:03,NA,1
24759419,NA,COMPLETED,NA,0.091,0.001,68,1,CS,11,1,00:43:21,NA,1
24759423,NA,COMPLETED,NA,0.091,0.001,72,1,CS,11,1,00:37:02,NA,1
24759421,NA,COMPLETED,NA,0.091,0.001,70,1,CS,11,1,01:04:04,NA,1
24759420,NA,COMPLETED,NA,0.091,0.001,69,1,CS,11,1,01:38:18,NA,1
24759422,NA,COMPLETED,NA,0.091,0.001,71,1,CS,11,1,00:35:29,NA,1
24759424,NA,COMPLETED,NA,0.091,0.001,73,1,CS,11,1,02:19:39,NA,1
24759425,NA,COMPLETED,NA,0.091,0.001,74,1,CS,11,1,00:43:27,NA,1
24759426,NA,COMPLETED,NA,0.091,0.001,75,1,CS,11,1,01:12:34,NA,1
24759431,NA,COMPLETED,NA,0.091,0.001,80,1,CS,11,1,01:07:23,NA,1
24759429,NA,COMPLETED,NA,0.091,0.001,78,1,CS,11,1,00:47:27,NA,1
24759427,NA,COMPLETED,NA,0.091,0.001,76,1,CS,11,1,00:45:02,NA,1
24759430,NA,COMPLETED,NA,0.091,0.001,79,1,CS,11,1,00:41:08,NA,1
24759428,NA,COMPLETED,NA,0.091,0.001,77,1,CS,11,1,01:09:01,NA,1
24759432,NA,COMPLETED,NA,0.091,0.001,81,1,CS,11,1,00:53:10,NA,1
24759434,NA,COMPLETED,NA,0.091,0.001,83,1,CS,11,1,00:44:42,NA,1
24759435,NA,COMPLETED,NA,0.091,0.001,84,1,CS,11,1,00:45:49,NA,1
24759433,NA,COMPLETED,NA,0.091,0.001,82,1,CS,11,1,00:58:05,NA,1
24759439,NA,COMPLETED,NA,0.091,0.001,88,1,CS,11,1,00:51:37,NA,1
24759437,NA,COMPLETED,NA,0.091,0.001,86,1,CS,11,1,00:32:50,NA,1
24759438,NA,COMPLETED,NA,0.091,0.001,87,1,CS,11,1,02:07:14,NA,1
24759436,NA,COMPLETED,NA,0.091,0.001,85,1,CS,11,1,00:45:07,NA,1
24759440,NA,COMPLETED,NA,0.091,0.001,89,1,CS,11,1,00:39:11,NA,1
24759441,NA,COMPLETED,NA,0.091,0.001,90,1,CS,11,1,01:06:34,NA,1
24759443,NA,COMPLETED,NA,0.091,0.001,92,1,CS,11,1,01:24:21,NA,1
24759444,NA,COMPLETED,NA,0.091,0.001,93,1,CS,11,1,00:56:39,NA,1
24759445,NA,COMPLETED,NA,0.091,0.001,94,1,CS,11,1,01:01:05,NA,1
24759442,NA,COMPLETED,NA,0.091,0.001,91,1,CS,11,1,01:14:42,NA,1
24759451,NA,COMPLETED,NA,0.091,0.001,100,1,CS,11,1,00:37:49,NA,1
24759450,NA,COMPLETED,NA,0.091,0.001,99,1,CS,11,1,00:29:34,NA,1
24759446,NA,COMPLETED,NA,0.091,0.001,95,1,CS,11,1,00:42:43,NA,1
24759448,NA,COMPLETED,NA,0.091,0.001,97,1,CS,11,1,00:39:58,NA,1
24759449,NA,COMPLETED,NA,0.091,0.001,98,1,CS,11,1,00:49:48,NA,1
24759447,NA,COMPLETED,NA,0.091,0.001,96,1,CS,11,1,00:37:02,NA,1
24675939,NA,COMPLETED,NA,0.091,1e-4,16,0.5,IW,11,1,00:45:06,NA,4
24675940,NA,COMPLETED,NA,0.091,1e-4,17,0.5,IW,11,1,01:05:26,NA,4
24675941,NA,COMPLETED,NA,0.091,1e-4,18,0.5,IW,11,1,00:51:34,NA,4
24675942,NA,COMPLETED,NA,0.091,1e-4,19,0.5,IW,11,1,00:42:01,NA,4
24675943,NA,COMPLETED,NA,0.091,1e-4,20,0.5,IW,11,1,00:56:33,NA,4
24675944,NA,COMPLETED,NA,0.091,1e-4,21,0.5,IW,11,1,00:57:39,NA,4
24675945,NA,COMPLETED,NA,0.091,1e-4,22,0.5,IW,11,1,00:33:31,NA,4
24675946,NA,COMPLETED,NA,0.091,1e-4,23,0.5,IW,11,1,00:51:25,NA,4
24675947,NA,COMPLETED,NA,0.091,1e-4,24,0.5,IW,11,1,00:33:51,NA,4
24675948,NA,COMPLETED,NA,0.091,1e-4,25,0.5,IW,11,1,00:35:46,NA,4
24675951,NA,COMPLETED,NA,0.091,1e-4,28,0.5,IW,11,1,00:49:59,NA,4
24675952,NA,COMPLETED,NA,0.091,1e-4,29,0.5,IW,11,1,00:35:50,NA,4
24675949,NA,COMPLETED,NA,0.091,1e-4,26,0.5,IW,11,1,00:45:15,NA,4
24675950,NA,COMPLETED,NA,0.091,1e-4,27,0.5,IW,11,1,00:42:42,NA,4
24675953,NA,COMPLETED,NA,0.091,1e-4,30,0.5,IW,11,1,01:11:40,NA,4
