job_id,time_submitted,status,walltime,competition_sd,immigration_rate,replicate,daisie_version,ddmodel,params_i
23683467,,NA,NA,0.091,0.01,19,IW,11,1
23683471,,NA,NA,0.091,0.01,23,IW,11,1
23683492,,NA,NA,0.091,0.01,44,IW,11,1
23683493,,NA,NA,0.091,0.01,45,IW,11,1
23683490,,NA,NA,0.091,0.01,42,IW,11,1
23683488,,NA,NA,0.091,0.01,40,IW,11,1
23683491,,NA,NA,0.091,0.01,43,IW,11,1
23683494,,NA,NA,0.091,0.01,46,IW,11,1
23683489,,NA,NA,0.091,0.01,41,IW,11,1
23683473,,NA,NA,0.091,0.01,25,IW,11,1
23683477,,NA,NA,0.091,0.01,29,IW,11,1
23683475,,NA,NA,0.091,0.01,27,IW,11,1
23683474,,NA,NA,0.091,0.01,26,IW,11,1
23683476,,NA,NA,0.091,0.01,28,IW,11,1
23683502,,NA,NA,0.091,0.01,54,IW,11,1
23683501,,NA,NA,0.091,0.01,53,IW,11,1
23683504,,NA,NA,0.091,0.01,56,IW,11,1
23683503,,NA,NA,0.091,0.01,55,IW,11,1
23683495,,NA,NA,0.091,0.01,47,IW,11,1
23683497,,NA,NA,0.091,0.01,49,IW,11,1
23683499,,NA,NA,0.091,0.01,51,IW,11,1
23683500,,NA,NA,0.091,0.01,52,IW,11,1
23683496,,NA,NA,0.091,0.01,48,IW,11,1
23683498,,NA,NA,0.091,0.01,50,IW,11,1
23683510,,NA,NA,0.091,0.01,62,IW,11,1
23683508,,NA,NA,0.091,0.01,60,IW,11,1
23683506,,NA,NA,0.091,0.01,58,IW,11,1
23683509,,NA,NA,0.091,0.01,61,IW,11,1
23683507,,NA,NA,0.091,0.01,59,IW,11,1
23683511,,NA,NA,0.091,0.01,63,IW,11,1
23683505,,NA,NA,0.091,0.01,57,IW,11,1
23683515,,NA,NA,0.091,0.01,67,IW,11,1
23683517,,NA,NA,0.091,0.01,69,IW,11,1
23683513,,NA,NA,0.091,0.01,65,IW,11,1
23683516,,NA,NA,0.091,0.01,68,IW,11,1
23683518,,NA,NA,0.091,0.01,70,IW,11,1
23683512,,NA,NA,0.091,0.01,64,IW,11,1
23683514,,NA,NA,0.091,0.01,66,IW,11,1
23683524,,NA,NA,0.091,0.01,76,IW,11,1
23683522,,NA,NA,0.091,0.01,74,IW,11,1
23683520,,NA,NA,0.091,0.01,72,IW,11,1
23683525,,NA,NA,0.091,0.01,77,IW,11,1
23683521,,NA,NA,0.091,0.01,73,IW,11,1
23683519,,NA,NA,0.091,0.01,71,IW,11,1
23683523,,NA,NA,0.091,0.01,75,IW,11,1
23683534,,NA,NA,0.091,0.01,86,IW,11,1
23683535,,NA,NA,0.091,0.01,87,IW,11,1
23683533,,NA,NA,0.091,0.01,85,IW,11,1
23683536,,NA,NA,0.091,0.01,88,IW,11,1
23683537,,NA,NA,0.091,0.01,89,IW,11,1
23683538,,NA,NA,0.091,0.01,90,IW,11,1
23683532,,NA,NA,0.091,0.01,84,IW,11,1
23683531,,NA,NA,0.091,0.01,83,IW,11,1
23683530,,NA,NA,0.091,0.01,82,IW,11,1
23683528,,NA,NA,0.091,0.01,80,IW,11,1
23683526,,NA,NA,0.091,0.01,78,IW,11,1
23683527,,NA,NA,0.091,0.01,79,IW,11,1
23683529,,NA,NA,0.091,0.01,81,IW,11,1
23683539,,NA,NA,0.091,0.01,91,IW,11,1
23685591,,NA,NA,0.369,1e-04,44,CS,11,1
23685592,,NA,NA,0.369,1e-04,97,CS,11,1
23685597,,NA,NA,0.369,0.01,33,CS,11,1
23685593,,NA,NA,0.369,0.01,6,CS,11,1
23685594,,NA,NA,0.369,0.01,19,CS,11,1
23685596,,NA,NA,0.369,0.01,31,CS,11,1
23685601,,NA,NA,0.369,0.01,68,CS,11,1
23685598,,NA,NA,0.369,0.01,36,CS,11,1
23685599,,NA,NA,0.369,0.01,44,CS,11,1
23685595,,NA,NA,0.369,0.01,30,CS,11,1
23685600,,NA,NA,0.369,0.01,61,CS,11,1
23685609,,NA,NA,0.091,0.01,27,CS,11,1
23685603,,NA,NA,0.091,0.01,1,CS,11,1
23685611,,NA,NA,0.091,0.01,35,CS,11,1
23685602,,NA,NA,0.091,1e-04,63,CS,11,1
23685608,,NA,NA,0.091,0.01,26,CS,11,1
23685607,,NA,NA,0.091,0.01,21,CS,11,1
23685618,,NA,NA,0.091,0.01,88,CS,11,1
23685615,,NA,NA,0.091,0.01,54,CS,11,1
23685617,,NA,NA,0.091,0.01,73,CS,11,1
23685604,,NA,NA,0.091,0.01,5,CS,11,1
23685605,,NA,NA,0.091,0.01,9,CS,11,1
23685610,,NA,NA,0.091,0.01,28,CS,11,1
23685606,,NA,NA,0.091,0.01,16,CS,11,1
23685612,,NA,NA,0.091,0.01,45,CS,11,1
23685614,,NA,NA,0.091,0.01,53,CS,11,1
23685616,,NA,NA,0.091,0.01,61,CS,11,1
23685619,,NA,NA,0.091,0.01,95,CS,11,1
23685613,,NA,NA,0.091,0.01,47,CS,11,1
