job_id,time_submitted,status,walltime,competition_sd,immigration_rate,replicate,f,params_i,dd_model,runtime,nb_clades
25636459,NA,COMPLETED,NA,0.369,0.01,65,1,3,DD,NA,NA
25636458,NA,COMPLETED,NA,0.369,0.01,65,1,2,DD,NA,NA
25636460,NA,COMPLETED,NA,0.369,0.01,65,1,4,DD,NA,NA
25636461,NA,COMPLETED,NA,0.369,0.01,66,1,1,DD,NA,NA
25636472,NA,COMPLETED,NA,0.369,0.01,68,1,4,DD,NA,NA
25636462,NA,COMPLETED,NA,0.369,0.01,66,1,2,DD,NA,NA
25636471,NA,COMPLETED,NA,0.369,0.01,68,1,3,DD,NA,NA
25636470,NA,COMPLETED,NA,0.369,0.01,68,1,2,DD,NA,NA
25636467,NA,COMPLETED,NA,0.369,0.01,67,1,3,DD,NA,NA
25636468,NA,COMPLETED,NA,0.369,0.01,67,1,4,DD,NA,NA
25636473,NA,COMPLETED,NA,0.369,0.01,69,1,1,DD,NA,NA
25636474,NA,COMPLETED,NA,0.369,0.01,69,1,2,DD,NA,NA
25636475,NA,COMPLETED,NA,0.369,0.01,69,1,3,DD,NA,NA
25636476,NA,COMPLETED,NA,0.369,0.01,69,1,4,DD,NA,NA
25636477,NA,COMPLETED,NA,0.369,0.01,70,1,1,DD,NA,NA
25636469,NA,COMPLETED,NA,0.369,0.01,68,1,1,DD,NA,NA
25636478,NA,COMPLETED,NA,0.369,0.01,70,1,2,DD,NA,NA
25636480,NA,COMPLETED,NA,0.369,0.01,70,1,4,DD,NA,NA
25636479,NA,COMPLETED,NA,0.369,0.01,70,1,3,DD,NA,NA
25636484,NA,COMPLETED,NA,0.369,0.01,71,1,4,DD,NA,NA
25636481,NA,COMPLETED,NA,0.369,0.01,71,1,1,DD,NA,NA
25636482,NA,COMPLETED,NA,0.369,0.01,71,1,2,DD,NA,NA
25636483,NA,COMPLETED,NA,0.369,0.01,71,1,3,DD,NA,NA
25636485,NA,COMPLETED,NA,0.369,0.01,72,1,1,DD,NA,NA
25636487,NA,COMPLETED,NA,0.369,0.01,72,1,3,DD,NA,NA
25636486,NA,COMPLETED,NA,0.369,0.01,72,1,2,DD,NA,NA
25636493,NA,COMPLETED,NA,0.369,0.01,74,1,1,DD,NA,NA
25636489,NA,COMPLETED,NA,0.369,0.01,73,1,1,DD,NA,NA
25636488,NA,COMPLETED,NA,0.369,0.01,72,1,4,DD,NA,NA
25636494,NA,COMPLETED,NA,0.369,0.01,74,1,2,DD,NA,NA
25636491,NA,COMPLETED,NA,0.369,0.01,73,1,3,DD,NA,NA
25636492,NA,COMPLETED,NA,0.369,0.01,73,1,4,DD,NA,NA
25636490,NA,COMPLETED,NA,0.369,0.01,73,1,2,DD,NA,NA
25636495,NA,COMPLETED,NA,0.369,0.01,74,1,3,DD,NA,NA
25636496,NA,COMPLETED,NA,0.369,0.01,74,1,4,DD,NA,NA
25636497,NA,COMPLETED,NA,0.369,0.01,75,1,1,DD,NA,NA
25636499,NA,COMPLETED,NA,0.369,0.01,75,1,3,DD,NA,NA
25636498,NA,COMPLETED,NA,0.369,0.01,75,1,2,DD,NA,NA
25636502,NA,COMPLETED,NA,0.369,0.01,76,1,2,DD,NA,NA
25636501,NA,COMPLETED,NA,0.369,0.01,76,1,1,DD,NA,NA
25636503,NA,COMPLETED,NA,0.369,0.01,76,1,3,DD,NA,NA
25636504,NA,COMPLETED,NA,0.369,0.01,76,1,4,DD,NA,NA
25636505,NA,COMPLETED,NA,0.369,0.01,77,1,1,DD,NA,NA
25636507,NA,COMPLETED,NA,0.369,0.01,77,1,3,DD,NA,NA
25636506,NA,COMPLETED,NA,0.369,0.01,77,1,2,DD,NA,NA
25636509,NA,COMPLETED,NA,0.369,0.01,78,1,1,DD,NA,NA
25636516,NA,COMPLETED,NA,0.369,0.01,79,1,4,DD,NA,NA
25636510,NA,COMPLETED,NA,0.369,0.01,78,1,2,DD,NA,NA
25636515,NA,COMPLETED,NA,0.369,0.01,79,1,3,DD,NA,NA
25636517,NA,COMPLETED,NA,0.369,0.01,80,1,1,DD,NA,NA
25636518,NA,COMPLETED,NA,0.369,0.01,80,1,2,DD,NA,NA
25636500,NA,COMPLETED,NA,0.369,0.01,75,1,4,DD,NA,NA
25636511,NA,COMPLETED,NA,0.369,0.01,78,1,3,DD,NA,NA
25636512,NA,COMPLETED,NA,0.369,0.01,78,1,4,DD,NA,NA
25636513,NA,COMPLETED,NA,0.369,0.01,79,1,1,DD,NA,NA
25636514,NA,COMPLETED,NA,0.369,0.01,79,1,2,DD,NA,NA
25636508,NA,COMPLETED,NA,0.369,0.01,77,1,4,DD,NA,NA
25636519,NA,COMPLETED,NA,0.369,0.01,80,1,3,DD,NA,NA
25636520,NA,COMPLETED,NA,0.369,0.01,80,1,4,DD,NA,NA
25636521,NA,COMPLETED,NA,0.369,0.01,81,1,1,DD,NA,NA
25636522,NA,COMPLETED,NA,0.369,0.01,81,1,2,DD,NA,NA
25636523,NA,COMPLETED,NA,0.369,0.01,81,1,3,DD,NA,NA
25636525,NA,COMPLETED,NA,0.369,0.01,82,1,1,DD,NA,NA
25636524,NA,COMPLETED,NA,0.369,0.01,81,1,4,DD,NA,NA
25636534,NA,COMPLETED,NA,0.369,0.01,84,1,2,DD,NA,NA
25636528,NA,COMPLETED,NA,0.369,0.01,82,1,4,DD,NA,NA
25636532,NA,COMPLETED,NA,0.369,0.01,83,1,4,DD,NA,NA
25636533,NA,COMPLETED,NA,0.369,0.01,84,1,1,DD,NA,NA
25636529,NA,COMPLETED,NA,0.369,0.01,83,1,1,DD,NA,NA
25636531,NA,COMPLETED,NA,0.369,0.01,83,1,3,DD,NA,NA
25636530,NA,COMPLETED,NA,0.369,0.01,83,1,2,DD,NA,NA
25636535,NA,COMPLETED,NA,0.369,0.01,84,1,3,DD,NA,NA
25636536,NA,COMPLETED,NA,0.369,0.01,84,1,4,DD,NA,NA
25636537,NA,COMPLETED,NA,0.369,0.01,85,1,1,DD,NA,NA
25636526,NA,COMPLETED,NA,0.369,0.01,82,1,2,DD,NA,NA
25636527,NA,COMPLETED,NA,0.369,0.01,82,1,3,DD,NA,NA
25636539,NA,COMPLETED,NA,0.369,0.01,85,1,3,DD,NA,NA
25636544,NA,COMPLETED,NA,0.369,0.01,86,1,4,DD,NA,NA
25636545,NA,COMPLETED,NA,0.369,0.01,87,1,1,DD,NA,NA
25636543,NA,COMPLETED,NA,0.369,0.01,86,1,3,DD,NA,NA
25636542,NA,COMPLETED,NA,0.369,0.01,86,1,2,DD,NA,NA
25636540,NA,COMPLETED,NA,0.369,0.01,85,1,4,DD,NA,NA
25636550,NA,COMPLETED,NA,0.369,0.01,88,1,2,DD,NA,NA
25636546,NA,COMPLETED,NA,0.369,0.01,87,1,2,DD,NA,NA
25636551,NA,COMPLETED,NA,0.369,0.01,88,1,3,DD,NA,NA
25636553,NA,COMPLETED,NA,0.369,0.01,89,1,1,DD,NA,NA
25636554,NA,COMPLETED,NA,0.369,0.01,89,1,2,DD,NA,NA
25636556,NA,COMPLETED,NA,0.369,0.01,89,1,4,DD,NA,NA
25636547,NA,COMPLETED,NA,0.369,0.01,87,1,3,DD,NA,NA
25636557,NA,COMPLETED,NA,0.369,0.01,90,1,1,DD,NA,NA
25636549,NA,COMPLETED,NA,0.369,0.01,88,1,1,DD,NA,NA
25636548,NA,COMPLETED,NA,0.369,0.01,87,1,4,DD,NA,NA
25636561,NA,COMPLETED,NA,0.369,0.01,91,1,1,DD,NA,NA
25636558,NA,COMPLETED,NA,0.369,0.01,90,1,2,DD,NA,NA
25636560,NA,COMPLETED,NA,0.369,0.01,90,1,4,DD,NA,NA
25636559,NA,COMPLETED,NA,0.369,0.01,90,1,3,DD,NA,NA
25636562,NA,COMPLETED,NA,0.369,0.01,91,1,2,DD,NA,NA
25636563,NA,COMPLETED,NA,0.369,0.01,91,1,3,DD,NA,NA
25636552,NA,COMPLETED,NA,0.369,0.01,88,1,4,DD,NA,NA
25636538,NA,COMPLETED,NA,0.369,0.01,85,1,2,DD,NA,NA
25636565,NA,COMPLETED,NA,0.369,0.01,92,1,1,DD,NA,NA
25636541,NA,COMPLETED,NA,0.369,0.01,86,1,1,DD,NA,NA
25636566,NA,COMPLETED,NA,0.369,0.01,92,1,2,DD,NA,NA
25636564,NA,COMPLETED,NA,0.369,0.01,91,1,4,DD,NA,NA
25636567,NA,COMPLETED,NA,0.369,0.01,92,1,3,DD,NA,NA
25636568,NA,COMPLETED,NA,0.369,0.01,92,1,4,DD,NA,NA
25636570,NA,COMPLETED,NA,0.369,0.01,93,1,2,DD,NA,NA
25636569,NA,COMPLETED,NA,0.369,0.01,93,1,1,DD,NA,NA
25636571,NA,COMPLETED,NA,0.369,0.01,93,1,3,DD,NA,NA
25636555,NA,COMPLETED,NA,0.369,0.01,89,1,3,DD,NA,NA
25636573,NA,COMPLETED,NA,0.369,0.01,94,1,1,DD,NA,NA
25636572,NA,COMPLETED,NA,0.369,0.01,93,1,4,DD,NA,NA
25636574,NA,COMPLETED,NA,0.369,0.01,94,1,2,DD,NA,NA
25636575,NA,COMPLETED,NA,0.369,0.01,94,1,3,DD,NA,NA
25636576,NA,COMPLETED,NA,0.369,0.01,94,1,4,DD,NA,NA
25636579,NA,COMPLETED,NA,0.369,0.01,95,1,3,DD,NA,NA
25636578,NA,COMPLETED,NA,0.369,0.01,95,1,2,DD,NA,NA
25636577,NA,COMPLETED,NA,0.369,0.01,95,1,1,DD,NA,NA
25636583,NA,COMPLETED,NA,0.369,0.01,96,1,3,DD,NA,NA
25636582,NA,COMPLETED,NA,0.369,0.01,96,1,2,DD,NA,NA
25636581,NA,COMPLETED,NA,0.369,0.01,96,1,1,DD,NA,NA
25636580,NA,COMPLETED,NA,0.369,0.01,95,1,4,DD,NA,NA
25636584,NA,COMPLETED,NA,0.369,0.01,96,1,4,DD,NA,NA
25636587,NA,COMPLETED,NA,0.369,0.01,97,1,3,DD,NA,NA
25636586,NA,COMPLETED,NA,0.369,0.01,97,1,2,DD,NA,NA
25636585,NA,COMPLETED,NA,0.369,0.01,97,1,1,DD,NA,NA
25636591,NA,COMPLETED,NA,0.369,0.01,98,1,3,DD,NA,NA
25636597,NA,COMPLETED,NA,0.369,0.01,100,1,1,DD,NA,NA
25636588,NA,COMPLETED,NA,0.369,0.01,97,1,4,DD,NA,NA
25636596,NA,COMPLETED,NA,0.369,0.01,99,1,4,DD,NA,NA
25636589,NA,COMPLETED,NA,0.369,0.01,98,1,1,DD,NA,NA
25636595,NA,COMPLETED,NA,0.369,0.01,99,1,3,DD,NA,NA
25636594,NA,COMPLETED,NA,0.369,0.01,99,1,2,DD,NA,NA
25636592,NA,COMPLETED,NA,0.369,0.01,98,1,4,DD,NA,NA
25636593,NA,COMPLETED,NA,0.369,0.01,99,1,1,DD,NA,NA
25636599,NA,COMPLETED,NA,0.369,0.01,100,1,3,DD,NA,NA
25636598,NA,COMPLETED,NA,0.369,0.01,100,1,2,DD,NA,NA
25636600,NA,COMPLETED,NA,0.369,0.01,100,1,4,DD,NA,NA
25636590,NA,COMPLETED,NA,0.369,0.01,98,1,2,DD,NA,NA
25636657,NA,COMPLETED,NA,0.369,5e-4,2,1,2,CR,NA,NA
25636659,NA,COMPLETED,NA,0.369,5e-4,2,1,4,CR,NA,NA
25636658,NA,COMPLETED,NA,0.369,5e-4,2,1,3,CR,NA,NA
25636655,NA,COMPLETED,NA,0.369,5e-4,1,1,4,CR,NA,NA
25636652,NA,COMPLETED,NA,0.369,5e-4,1,1,1,CR,NA,NA
25636656,NA,COMPLETED,NA,0.369,5e-4,2,1,1,CR,NA,NA
25636654,NA,COMPLETED,NA,0.369,5e-4,1,1,3,CR,NA,NA
25636653,NA,COMPLETED,NA,0.369,5e-4,1,1,2,CR,NA,NA
25636660,NA,COMPLETED,NA,0.369,5e-4,3,1,1,CR,NA,NA
25636678,NA,COMPLETED,NA,0.369,5e-4,7,1,3,CR,NA,NA
25636683,NA,COMPLETED,NA,0.369,5e-4,8,1,4,CR,NA,NA
25636673,NA,COMPLETED,NA,0.369,5e-4,6,1,2,CR,NA,NA
25636679,NA,COMPLETED,NA,0.369,5e-4,7,1,4,CR,NA,NA
25636681,NA,COMPLETED,NA,0.369,5e-4,8,1,2,CR,NA,NA
25636675,NA,COMPLETED,NA,0.369,5e-4,6,1,4,CR,NA,NA
25636684,NA,COMPLETED,NA,0.369,5e-4,9,1,1,CR,NA,NA
25636676,NA,COMPLETED,NA,0.369,5e-4,7,1,1,CR,NA,NA
25636674,NA,COMPLETED,NA,0.369,5e-4,6,1,3,CR,NA,NA
25636677,NA,COMPLETED,NA,0.369,5e-4,7,1,2,CR,NA,NA
25636682,NA,COMPLETED,NA,0.369,5e-4,8,1,3,CR,NA,NA
25636680,NA,COMPLETED,NA,0.369,5e-4,8,1,1,CR,NA,NA
25636668,NA,COMPLETED,NA,0.369,5e-4,5,1,1,CR,NA,NA
25636670,NA,COMPLETED,NA,0.369,5e-4,5,1,3,CR,NA,NA
25636672,NA,COMPLETED,NA,0.369,5e-4,6,1,1,CR,NA,NA
25636671,NA,COMPLETED,NA,0.369,5e-4,5,1,4,CR,NA,NA
25636664,NA,COMPLETED,NA,0.369,5e-4,4,1,1,CR,NA,NA
25636663,NA,COMPLETED,NA,0.369,5e-4,3,1,4,CR,NA,NA
25636665,NA,COMPLETED,NA,0.369,5e-4,4,1,2,CR,NA,NA
25636667,NA,COMPLETED,NA,0.369,5e-4,4,1,4,CR,NA,NA
25636661,NA,COMPLETED,NA,0.369,5e-4,3,1,2,CR,NA,NA
25636662,NA,COMPLETED,NA,0.369,5e-4,3,1,3,CR,NA,NA
25636666,NA,COMPLETED,NA,0.369,5e-4,4,1,3,CR,NA,NA
25636669,NA,COMPLETED,NA,0.369,5e-4,5,1,2,CR,NA,NA
25636701,NA,COMPLETED,NA,0.369,5e-4,13,1,2,CR,NA,NA
25636697,NA,COMPLETED,NA,0.369,5e-4,12,1,2,CR,NA,NA
25636698,NA,COMPLETED,NA,0.369,5e-4,12,1,3,CR,NA,NA
25636706,NA,COMPLETED,NA,0.369,5e-4,14,1,3,CR,NA,NA
25636704,NA,COMPLETED,NA,0.369,5e-4,14,1,1,CR,NA,NA
25636690,NA,COMPLETED,NA,0.369,5e-4,10,1,3,CR,NA,NA
25636692,NA,COMPLETED,NA,0.369,5e-4,11,1,1,CR,NA,NA
25636702,NA,COMPLETED,NA,0.369,5e-4,13,1,3,CR,NA,NA
25636703,NA,COMPLETED,NA,0.369,5e-4,13,1,4,CR,NA,NA
25636695,NA,COMPLETED,NA,0.369,5e-4,11,1,4,CR,NA,NA
25636694,NA,COMPLETED,NA,0.369,5e-4,11,1,3,CR,NA,NA
25636691,NA,COMPLETED,NA,0.369,5e-4,10,1,4,CR,NA,NA
25636699,NA,COMPLETED,NA,0.369,5e-4,12,1,4,CR,NA,NA
25636708,NA,COMPLETED,NA,0.369,5e-4,15,1,1,CR,NA,NA
25636705,NA,COMPLETED,NA,0.369,5e-4,14,1,2,CR,NA,NA
25636707,NA,COMPLETED,NA,0.369,5e-4,14,1,4,CR,NA,NA
25636700,NA,COMPLETED,NA,0.369,5e-4,13,1,1,CR,NA,NA
25636689,NA,COMPLETED,NA,0.369,5e-4,10,1,2,CR,NA,NA
25636696,NA,COMPLETED,NA,0.369,5e-4,12,1,1,CR,NA,NA
25636687,NA,COMPLETED,NA,0.369,5e-4,9,1,4,CR,NA,NA
25636688,NA,COMPLETED,NA,0.369,5e-4,10,1,1,CR,NA,NA
25636693,NA,COMPLETED,NA,0.369,5e-4,11,1,2,CR,NA,NA
25636685,NA,COMPLETED,NA,0.369,5e-4,9,1,2,CR,NA,NA
25636686,NA,COMPLETED,NA,0.369,5e-4,9,1,3,CR,NA,NA
25636717,NA,COMPLETED,NA,0.369,5e-4,17,1,2,CR,NA,NA
25636718,NA,COMPLETED,NA,0.369,5e-4,17,1,3,CR,NA,NA
25636719,NA,COMPLETED,NA,0.369,5e-4,17,1,4,CR,NA,NA
25636721,NA,COMPLETED,NA,0.369,5e-4,18,1,2,CR,NA,NA
25636720,NA,COMPLETED,NA,0.369,5e-4,18,1,1,CR,NA,NA
25636724,NA,COMPLETED,NA,0.369,5e-4,19,1,1,CR,NA,NA
25636723,NA,COMPLETED,NA,0.369,5e-4,18,1,4,CR,NA,NA
25636722,NA,COMPLETED,NA,0.369,5e-4,18,1,3,CR,NA,NA
25636711,NA,COMPLETED,NA,0.369,5e-4,15,1,4,CR,NA,NA
25636713,NA,COMPLETED,NA,0.369,5e-4,16,1,2,CR,NA,NA
25636716,NA,COMPLETED,NA,0.369,5e-4,17,1,1,CR,NA,NA
25636714,NA,COMPLETED,NA,0.369,5e-4,16,1,3,CR,NA,NA
25636709,NA,COMPLETED,NA,0.369,5e-4,15,1,2,CR,NA,NA
25636715,NA,COMPLETED,NA,0.369,5e-4,16,1,4,CR,NA,NA
25636710,NA,COMPLETED,NA,0.369,5e-4,15,1,3,CR,NA,NA
25636712,NA,COMPLETED,NA,0.369,5e-4,16,1,1,CR,NA,NA
25636734,NA,COMPLETED,NA,0.369,5e-4,21,1,3,CR,NA,NA
25636736,NA,COMPLETED,NA,0.369,5e-4,22,1,1,CR,NA,NA
25636735,NA,COMPLETED,NA,0.369,5e-4,21,1,4,CR,NA,NA
25636737,NA,COMPLETED,NA,0.369,5e-4,22,1,2,CR,NA,NA
25636725,NA,COMPLETED,NA,0.369,5e-4,19,1,2,CR,NA,NA
25636727,NA,COMPLETED,NA,0.369,5e-4,19,1,4,CR,NA,NA
25636726,NA,COMPLETED,NA,0.369,5e-4,19,1,3,CR,NA,NA
25636728,NA,COMPLETED,NA,0.369,5e-4,20,1,1,CR,NA,NA
25636729,NA,COMPLETED,NA,0.369,5e-4,20,1,2,CR,NA,NA
25636730,NA,COMPLETED,NA,0.369,5e-4,20,1,3,CR,NA,NA
25636731,NA,COMPLETED,NA,0.369,5e-4,20,1,4,CR,NA,NA
25636732,NA,COMPLETED,NA,0.369,5e-4,21,1,1,CR,NA,NA
25636733,NA,COMPLETED,NA,0.369,5e-4,21,1,2,CR,NA,NA
25636738,NA,COMPLETED,NA,0.369,5e-4,22,1,3,CR,NA,NA
25636739,NA,COMPLETED,NA,0.369,5e-4,22,1,4,CR,NA,NA
25636740,NA,COMPLETED,NA,0.369,5e-4,23,1,1,CR,NA,NA
25636741,NA,COMPLETED,NA,0.369,5e-4,23,1,2,CR,NA,NA
25636742,NA,COMPLETED,NA,0.369,5e-4,23,1,3,CR,NA,NA
25636743,NA,COMPLETED,NA,0.369,5e-4,23,1,4,CR,NA,NA
25636747,NA,COMPLETED,NA,0.369,5e-4,24,1,4,CR,NA,NA
25636746,NA,COMPLETED,NA,0.369,5e-4,24,1,3,CR,NA,NA
25636749,NA,COMPLETED,NA,0.369,5e-4,25,1,2,CR,NA,NA
25636748,NA,COMPLETED,NA,0.369,5e-4,25,1,1,CR,NA,NA
25636744,NA,COMPLETED,NA,0.369,5e-4,24,1,1,CR,NA,NA
25636745,NA,COMPLETED,NA,0.369,5e-4,24,1,2,CR,NA,NA
25636750,NA,COMPLETED,NA,0.369,5e-4,25,1,3,CR,NA,NA
25636751,NA,COMPLETED,NA,0.369,5e-4,25,1,4,CR,NA,NA
25636753,NA,COMPLETED,NA,0.369,5e-4,26,1,2,CR,NA,NA
25636752,NA,COMPLETED,NA,0.369,5e-4,26,1,1,CR,NA,NA
25636754,NA,COMPLETED,NA,0.369,5e-4,26,1,3,CR,NA,NA
25636755,NA,COMPLETED,NA,0.369,5e-4,26,1,4,CR,NA,NA
25636756,NA,COMPLETED,NA,0.369,5e-4,27,1,1,CR,NA,NA
25636757,NA,COMPLETED,NA,0.369,5e-4,27,1,2,CR,NA,NA
25636758,NA,COMPLETED,NA,0.369,5e-4,27,1,3,CR,NA,NA
25636759,NA,COMPLETED,NA,0.369,5e-4,27,1,4,CR,NA,NA
25636761,NA,COMPLETED,NA,0.369,5e-4,28,1,2,CR,NA,NA
25636760,NA,COMPLETED,NA,0.369,5e-4,28,1,1,CR,NA,NA
25636762,NA,COMPLETED,NA,0.369,5e-4,28,1,3,CR,NA,NA
25636765,NA,COMPLETED,NA,0.369,5e-4,29,1,2,CR,NA,NA
25636763,NA,COMPLETED,NA,0.369,5e-4,28,1,4,CR,NA,NA
25636764,NA,COMPLETED,NA,0.369,5e-4,29,1,1,CR,NA,NA
25636776,NA,COMPLETED,NA,0.369,5e-4,32,1,1,CR,NA,NA
25636775,NA,COMPLETED,NA,0.369,5e-4,31,1,4,CR,NA,NA
25636777,NA,COMPLETED,NA,0.369,5e-4,32,1,2,CR,NA,NA
25636770,NA,COMPLETED,NA,0.369,5e-4,30,1,3,CR,NA,NA
25636772,NA,COMPLETED,NA,0.369,5e-4,31,1,1,CR,NA,NA
25636771,NA,COMPLETED,NA,0.369,5e-4,30,1,4,CR,NA,NA
25636773,NA,COMPLETED,NA,0.369,5e-4,31,1,2,CR,NA,NA
25636774,NA,COMPLETED,NA,0.369,5e-4,31,1,3,CR,NA,NA
25636768,NA,COMPLETED,NA,0.369,5e-4,30,1,1,CR,NA,NA
25636769,NA,COMPLETED,NA,0.369,5e-4,30,1,2,CR,NA,NA
25636767,NA,COMPLETED,NA,0.369,5e-4,29,1,4,CR,NA,NA
25636766,NA,COMPLETED,NA,0.369,5e-4,29,1,3,CR,NA,NA
25636778,NA,COMPLETED,NA,0.369,5e-4,32,1,3,CR,NA,NA
25636781,NA,COMPLETED,NA,0.369,5e-4,33,1,2,CR,NA,NA
25636782,NA,COMPLETED,NA,0.369,5e-4,33,1,3,CR,NA,NA
25636779,NA,COMPLETED,NA,0.369,5e-4,32,1,4,CR,NA,NA
25636780,NA,COMPLETED,NA,0.369,5e-4,33,1,1,CR,NA,NA
25636784,NA,COMPLETED,NA,0.369,5e-4,34,1,1,CR,NA,NA
25636783,NA,COMPLETED,NA,0.369,5e-4,33,1,4,CR,NA,NA
25636785,NA,COMPLETED,NA,0.369,5e-4,34,1,2,CR,NA,NA
25636786,NA,COMPLETED,NA,0.369,5e-4,34,1,3,CR,NA,NA
25636787,NA,COMPLETED,NA,0.369,5e-4,34,1,4,CR,NA,NA
25636788,NA,COMPLETED,NA,0.369,5e-4,35,1,1,CR,NA,NA
25636789,NA,COMPLETED,NA,0.369,5e-4,35,1,2,CR,NA,NA
25636791,NA,COMPLETED,NA,0.369,5e-4,35,1,4,CR,NA,NA
25636790,NA,COMPLETED,NA,0.369,5e-4,35,1,3,CR,NA,NA
25636792,NA,COMPLETED,NA,0.369,5e-4,36,1,1,CR,NA,NA
25636794,NA,COMPLETED,NA,0.369,5e-4,36,1,3,CR,NA,NA
25636793,NA,COMPLETED,NA,0.369,5e-4,36,1,2,CR,NA,NA
25636795,NA,COMPLETED,NA,0.369,5e-4,36,1,4,CR,NA,NA
25636796,NA,COMPLETED,NA,0.369,5e-4,37,1,1,CR,NA,NA
25636797,NA,COMPLETED,NA,0.369,5e-4,37,1,2,CR,NA,NA
25636798,NA,COMPLETED,NA,0.369,5e-4,37,1,3,CR,NA,NA
25636799,NA,COMPLETED,NA,0.369,5e-4,37,1,4,CR,NA,NA
25636800,NA,COMPLETED,NA,0.369,5e-4,38,1,1,CR,NA,NA
25636801,NA,COMPLETED,NA,0.369,5e-4,38,1,2,CR,NA,NA
25636807,NA,COMPLETED,NA,0.369,5e-4,39,1,4,CR,NA,NA
25636805,NA,COMPLETED,NA,0.369,5e-4,39,1,2,CR,NA,NA
25636804,NA,COMPLETED,NA,0.369,5e-4,39,1,1,CR,NA,NA
25636802,NA,COMPLETED,NA,0.369,5e-4,38,1,3,CR,NA,NA
25636803,NA,COMPLETED,NA,0.369,5e-4,38,1,4,CR,NA,NA
25636808,NA,COMPLETED,NA,0.369,5e-4,40,1,1,CR,NA,NA
25636809,NA,COMPLETED,NA,0.369,5e-4,40,1,2,CR,NA,NA
25636810,NA,COMPLETED,NA,0.369,5e-4,40,1,3,CR,NA,NA
25636806,NA,COMPLETED,NA,0.369,5e-4,39,1,3,CR,NA,NA
25636812,NA,COMPLETED,NA,0.369,5e-4,41,1,1,CR,NA,NA
25636811,NA,COMPLETED,NA,0.369,5e-4,40,1,4,CR,NA,NA
25636816,NA,COMPLETED,NA,0.369,5e-4,42,1,1,CR,NA,NA
25636813,NA,COMPLETED,NA,0.369,5e-4,41,1,2,CR,NA,NA
25636819,NA,COMPLETED,NA,0.369,5e-4,42,1,4,CR,NA,NA
25636815,NA,COMPLETED,NA,0.369,5e-4,41,1,4,CR,NA,NA
25636814,NA,COMPLETED,NA,0.369,5e-4,41,1,3,CR,NA,NA
25636817,NA,COMPLETED,NA,0.369,5e-4,42,1,2,CR,NA,NA
25636818,NA,COMPLETED,NA,0.369,5e-4,42,1,3,CR,NA,NA
25636820,NA,COMPLETED,NA,0.369,5e-4,43,1,1,CR,NA,NA
25636822,NA,COMPLETED,NA,0.369,5e-4,43,1,3,CR,NA,NA
25636821,NA,COMPLETED,NA,0.369,5e-4,43,1,2,CR,NA,NA
25636823,NA,COMPLETED,NA,0.369,5e-4,43,1,4,CR,NA,NA
25636824,NA,COMPLETED,NA,0.369,5e-4,44,1,1,CR,NA,NA
25636825,NA,COMPLETED,NA,0.369,5e-4,44,1,2,CR,NA,NA
25636828,NA,COMPLETED,NA,0.369,5e-4,45,1,1,CR,NA,NA
25636829,NA,COMPLETED,NA,0.369,5e-4,45,1,2,CR,NA,NA
25636826,NA,COMPLETED,NA,0.369,5e-4,44,1,3,CR,NA,NA
25636827,NA,COMPLETED,NA,0.369,5e-4,44,1,4,CR,NA,NA
25636830,NA,COMPLETED,NA,0.369,5e-4,45,1,3,CR,NA,NA
25636831,NA,COMPLETED,NA,0.369,5e-4,45,1,4,CR,NA,NA
25636832,NA,COMPLETED,NA,0.369,5e-4,46,1,1,CR,NA,NA
25636833,NA,COMPLETED,NA,0.369,5e-4,46,1,2,CR,NA,NA
25636835,NA,COMPLETED,NA,0.369,5e-4,46,1,4,CR,NA,NA
25636834,NA,COMPLETED,NA,0.369,5e-4,46,1,3,CR,NA,NA
25636836,NA,COMPLETED,NA,0.369,5e-4,47,1,1,CR,NA,NA
25636838,NA,COMPLETED,NA,0.369,5e-4,47,1,3,CR,NA,NA
25636839,NA,COMPLETED,NA,0.369,5e-4,47,1,4,CR,NA,NA
25636837,NA,COMPLETED,NA,0.369,5e-4,47,1,2,CR,NA,NA
25636840,NA,COMPLETED,NA,0.369,5e-4,48,1,1,CR,NA,NA
25636841,NA,COMPLETED,NA,0.369,5e-4,48,1,2,CR,NA,NA
25636842,NA,COMPLETED,NA,0.369,5e-4,48,1,3,CR,NA,NA
25636843,NA,COMPLETED,NA,0.369,5e-4,48,1,4,CR,NA,NA
25636844,NA,COMPLETED,NA,0.369,5e-4,49,1,1,CR,NA,NA
25636845,NA,COMPLETED,NA,0.369,5e-4,49,1,2,CR,NA,NA
25636846,NA,COMPLETED,NA,0.369,5e-4,49,1,3,CR,NA,NA
25636847,NA,COMPLETED,NA,0.369,5e-4,49,1,4,CR,NA,NA
25636848,NA,COMPLETED,NA,0.369,5e-4,50,1,1,CR,NA,NA
25636850,NA,COMPLETED,NA,0.369,5e-4,50,1,3,CR,NA,NA
25636849,NA,COMPLETED,NA,0.369,5e-4,50,1,2,CR,NA,NA
25636851,NA,COMPLETED,NA,0.369,5e-4,50,1,4,CR,NA,NA
25636852,NA,COMPLETED,NA,0.369,5e-4,51,1,1,CR,NA,NA
25636853,NA,COMPLETED,NA,0.369,5e-4,51,1,2,CR,NA,NA
25636854,NA,COMPLETED,NA,0.369,5e-4,51,1,3,CR,NA,NA
25636855,NA,COMPLETED,NA,0.369,5e-4,51,1,4,CR,NA,NA
